source_id,source_domain,relative_path,absolute_path,file_extension,file_size_bytes,file_sha256,pixel_sha256,perceptual_hash,width,height,channels,face_count,largest_face_width,largest_face_height,decode_status,license_status,provenance_status,status,exclusion_reasons
ffhq:00182.png,FFHQ,00182.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00182.png,.png,101053,156619354708871271725132c203cbc41ac8ed99d4b5f9f643f2e2ddbd87a7ee,511e2d1ac8c1096c8a601fed4411d6c69d4e6bdd1202158f0f0b6bd865f4bd1a,0011101101110011011100100111001001010110010011101011001111011111,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00183.png,FFHQ,00183.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00183.png,.png,116674,0e963ee5a80c615e7180df9caef669787d7f6faf86eb8dede549623694e5cc7d,2a1f1dd068ad69748ee783073ef0f208283477388a30ba00bf62989beb3c666b,1100010110100101111000111111001111110001111100111111001100110001,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00184.png,FFHQ,00184.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00184.png,.png,112359,f23d6b7213522ae5af9ef865ae5ff0aa57617e38bf6b16e9a7093dbbf5538f45,85d6d970645ab471752a9724d16569487bc0f15c1983533a0cfb54d3096048be,0000000001111101110101001101010011000001111000111110001101100101,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00185.png,FFHQ,00185.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00185.png,.png,124648,a481c08cccb09a7b443e17ebdef16fc18fdfde22305b21df3eb950f2ec73e89a,102002fc8ea03d568f4236f39e63c7741fcb47f02388ace917b15dc24db39fcb,1110110111000101010101011001001001011011011000011111000110110011,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00186.png,FFHQ,00186.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00186.png,.png,105906,37e92ec760edea9ede8610651aba90e573f3003d9c72f36d5e5628442244cb3c,5361ef70dbe35671e98818f0b3dc5690e42159f89870faacb298e3c9d20b98bc,1111000010010100001111100101011001101100010111000100110010111000,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00187.png,FFHQ,00187.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00187.png,.png,113355,accf87bc4da67ae8a0a40464c7afd6887edd608f757f15cf08cfc5f0731237f7,9e7398aeac820f187a1a551ca5252cf345be4ef9292d7bfe4b31ffab555ef087,1000111100100001011100011011000111100001011000111110001001101010,256,256,3,1,125,178,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00188.png,FFHQ,00188.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00188.png,.png,107205,0986247aa949e8750db7b91bdc7eb6b584463ea3f2745f2c7f55f150e06988f2,91bc7af813be61745b7214e5a26dfe66114be6398853aecc0b271eef4b31e2eb,1000111000011010001110000011000100100001001000110111001100110000,256,256,3,1,138,164,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00189.png,FFHQ,00189.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00189.png,.png,120223,aecd6035e10a556e2c1f3ebf0ebbd22988e0a4496a14f47cdfe22f17ba5ccf86,769c860d574af7fdd609d06f1036534233e556555bf2466ce6b5ef2e041c4f26,1000110001111010011110010101011011011101100111111001101100010011,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00190.png,FFHQ,00190.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00190.png,.png,108424,4eea536b744db20afe1af23cb879eb440f8df0611a3b7684580800c6adee6338,802f9e2b2e9d1315480e1ffccdde6152f9324c0a9114fc80716a0ee58fef94dc,1111011111100011101000110101011001000100110001101100001010011010,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00191.png,FFHQ,00191.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00191.png,.png,100532,353e682f8aeedc5d347abc828099661e8a5fc8c57715af4c24e8180c13ffdc3d,00f8d88b1aa7b9fa461f2841c9a3b6e38cf1a33da0e64f655bbe969ca5d2f493,0011001101110001011100010111000111101000010101010111000100111000,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00192.png,FFHQ,00192.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00192.png,.png,96982,4ad828c0daf85bdee4bca9742bec5864da1152571e6145236e601463046979f4,d9fdf97f4e935b1d3c5dbfb24eb8cd8a817c8298d39a78ae380942b1fb00202e,1100110011100100111000011101011011010000110100001110011010100110,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00193.png,FFHQ,00193.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00193.png,.png,103593,a9cfe401ed5dc3d0c4db3c0146b0e8920876c2ff0442f0d6a6753b42f6b3c01e,85520ba229103292b2bd84ed251f9b54d4022226d0b675e29ad8fbe6046b5024,1100000010110000011100011111000011110000111010101111001001001100,256,256,3,1,121,191,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00194.png,FFHQ,00194.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00194.png,.png,104690,ef536941656a43e19e0265da26b9d5032ae3550e709a68bef49f13acc4711f3a,70d217a9291396747e36bff986ffe44d11dd14c2d05e4874396f96e473a53360,0100011111000011101111111101011110011110110111101110110000111011,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00195.png,FFHQ,00195.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00195.png,.png,102198,37ce1c347dd417d61d53e8859c86453e6d3511558d5d2a5c2fe9834c5f2b53f3,5b95dd48b666139e85893f487dcfae7bfd68bb6fd79447b7a6160b1e99e79aa1,1001110111000110111000101001011111010101011011001100100110001100,256,256,3,1,134,169,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00196.png,FFHQ,00196.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00196.png,.png,102406,d11628285ac0d71cad763f247f181c8f300466e8c1c59c781c2a869d50e45254,a34780ef3e8aa74dc037b82f7b49074e67a7cdd247682abaec1916d077c055bb,1100111101000011010000110001011111000011000101111011001010000110,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00197.png,FFHQ,00197.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00197.png,.png,120713,7fb65be02bf692f47d276ae55d88259a797cea0a3cb497760545d1e8c05134c4,3180ac5f1c8763be65877062155ee0acaaa117c70a0603ecbce7a1055eb5ba9b,0111000110011100000111000101010011010100000101100000110010001001,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00198.png,FFHQ,00198.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00198.png,.png,85022,73da118efacc374bb2ea19567d308eb4e1f8d55854cebca297a857d33f1a677b,5e7b9ce26bf3292e89b2560f50bfcaf78e45d85e05725e675f55e33ae1be1adf,1110000111000011100000111000011110000111100010111100011011000111,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00199.png,FFHQ,00199.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00199.png,.png,105278,26accbe7ac922c63ce41ee27180b2851fb49cb7d6c1f8b468561b3bf690a0b1a,e2c9f14f0abbd8da24999df449eacab050749f9fe0eb6b04c2fb0cb6e0e5b327,0111001110110001110010000100110111010001010010110110001101000111,256,256,3,1,128,185,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
